#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306777:6396,249:249,11/17/17 23:24:41,STABLE BEAMS,2510,4774.717,4626.304,0.9,PLTZERO
306777:6396,250:250,11/17/17 23:25:04,STABLE BEAMS,2510,4774.044,4625.975,0.9,PLTZERO
306777:6396,251:251,11/17/17 23:25:27,STABLE BEAMS,2510,4773.694,4624.920,0.9,PLTZERO
306777:6396,252:252,11/17/17 23:25:51,STABLE BEAMS,2510,4771.447,4623.172,0.9,PLTZERO
306777:6396,253:253,11/17/17 23:26:14,STABLE BEAMS,2510,4770.444,4622.695,0.9,PLTZERO
306777:6396,254:254,11/17/17 23:26:37,STABLE BEAMS,2510,4769.324,4621.496,0.9,PLTZERO
306777:6396,255:255,11/17/17 23:27:01,STABLE BEAMS,2510,4768.302,4619.904,0.9,PLTZERO
306777:6396,256:256,11/17/17 23:27:24,STABLE BEAMS,2510,4766.518,4621.246,0.9,PLTZERO
306777:6396,257:257,11/17/17 23:27:47,STABLE BEAMS,2510,4764.129,4623.947,0.9,PLTZERO
306777:6396,258:258,11/17/17 23:28:11,STABLE BEAMS,2510,4763.792,4622.668,0.9,PLTZERO
306777:6396,259:259,11/17/17 23:28:34,STABLE BEAMS,2510,4763.726,4617.313,0.9,PLTZERO
306777:6396,260:260,11/17/17 23:28:57,STABLE BEAMS,2510,4760.926,4621.191,0.9,PLTZERO
306777:6396,261:261,11/17/17 23:29:21,STABLE BEAMS,2510,4762.059,4622.052,0.9,PLTZERO
306777:6396,262:262,11/17/17 23:29:44,STABLE BEAMS,2510,4762.051,4622.200,0.9,PLTZERO
306777:6396,263:263,11/17/17 23:30:07,STABLE BEAMS,2510,4761.828,4622.004,0.9,PLTZERO
306777:6396,264:264,11/17/17 23:30:30,STABLE BEAMS,2510,4760.029,4620.372,0.9,PLTZERO
306777:6396,265:265,11/17/17 23:30:54,STABLE BEAMS,2510,4759.110,4618.614,0.9,PLTZERO
306777:6396,266:266,11/17/17 23:31:17,STABLE BEAMS,2510,4757.326,4610.721,0.9,PLTZERO
306777:6396,267:267,11/17/17 23:31:40,STABLE BEAMS,2510,4756.902,4611.295,0.9,PLTZERO
306777:6396,268:268,11/17/17 23:32:04,STABLE BEAMS,2510,4751.556,4603.971,0.9,PLTZERO
306777:6396,269:269,11/17/17 23:32:27,STABLE BEAMS,2510,4753.973,4608.118,0.9,PLTZERO
306777:6396,270:270,11/17/17 23:32:50,STABLE BEAMS,2510,4752.728,4606.112,0.9,PLTZERO
306777:6396,271:271,11/17/17 23:33:14,STABLE BEAMS,2510,4750.082,4602.022,0.9,PLTZERO
306777:6396,272:272,11/17/17 23:33:37,STABLE BEAMS,2510,4748.961,4601.592,0.9,PLTZERO
306777:6396,273:273,11/17/17 23:34:00,STABLE BEAMS,2510,4752.034,4604.750,0.9,PLTZERO
306777:6396,274:274,11/17/17 23:34:24,STABLE BEAMS,2510,4748.097,4601.721,0.9,PLTZERO
306777:6396,275:275,11/17/17 23:34:47,STABLE BEAMS,2510,4752.244,4605.856,0.9,PLTZERO
306777:6396,276:276,11/17/17 23:35:10,STABLE BEAMS,2510,4745.524,4598.693,0.9,PLTZERO
306777:6396,277:277,11/17/17 23:35:34,STABLE BEAMS,2510,4746.859,4602.631,0.9,PLTZERO
306777:6396,278:278,11/17/17 23:35:57,STABLE BEAMS,2510,4745.338,4602.628,0.9,PLTZERO
306777:6396,279:279,11/17/17 23:36:20,STABLE BEAMS,2510,4744.020,4597.427,0.9,PLTZERO
306777:6396,280:280,11/17/17 23:36:43,STABLE BEAMS,2510,4743.746,4596.124,0.9,PLTZERO
306777:6396,281:281,11/17/17 23:37:07,STABLE BEAMS,2510,4742.801,4596.834,0.9,PLTZERO
306777:6396,282:282,11/17/17 23:37:30,STABLE BEAMS,2510,4741.776,4594.963,0.9,PLTZERO
306777:6396,283:283,11/17/17 23:37:53,STABLE BEAMS,2510,4740.086,4593.284,0.9,PLTZERO
306777:6396,284:284,11/17/17 23:38:17,STABLE BEAMS,2510,4739.581,4592.810,0.9,PLTZERO
306777:6396,285:285,11/17/17 23:38:40,STABLE BEAMS,2510,4740.815,4594.266,0.9,PLTZERO
306777:6396,286:286,11/17/17 23:39:03,STABLE BEAMS,2510,4735.664,4589.065,0.9,PLTZERO
306777:6396,287:287,11/17/17 23:39:27,STABLE BEAMS,2510,4736.554,4590.289,0.9,PLTZERO
306777:6396,288:288,11/17/17 23:39:50,STABLE BEAMS,2510,4735.372,4588.528,0.9,PLTZERO
306777:6396,289:289,11/17/17 23:40:13,STABLE BEAMS,2510,4736.495,4591.631,0.9,PLTZERO
306777:6396,290:290,11/17/17 23:40:37,STABLE BEAMS,2510,4733.222,4587.798,0.9,PLTZERO
306777:6396,291:291,11/17/17 23:41:00,STABLE BEAMS,2510,4728.799,4582.630,0.9,PLTZERO
306777:6396,292:292,11/17/17 23:41:23,STABLE BEAMS,2510,4729.465,4583.470,0.9,PLTZERO
306777:6396,293:293,11/17/17 23:41:47,STABLE BEAMS,2510,4730.681,4583.831,0.9,PLTZERO
306777:6396,294:294,11/17/17 23:42:10,STABLE BEAMS,2510,4728.504,4581.887,0.9,PLTZERO
306777:6396,295:295,11/17/17 23:42:33,STABLE BEAMS,2510,4726.528,4581.333,0.9,PLTZERO
306777:6396,296:296,11/17/17 23:42:56,STABLE BEAMS,2510,4728.472,4582.419,0.9,PLTZERO
306777:6396,297:297,11/17/17 23:43:20,STABLE BEAMS,2510,4726.984,4581.440,0.9,PLTZERO
306777:6396,298:298,11/17/17 23:43:43,STABLE BEAMS,2510,4724.456,4583.376,0.9,PLTZERO
306777:6396,299:299,11/17/17 23:44:06,STABLE BEAMS,2510,4724.274,4586.787,0.9,PLTZERO
306777:6396,300:300,11/17/17 23:44:30,STABLE BEAMS,2510,4724.945,4580.796,0.9,PLTZERO
306777:6396,301:301,11/17/17 23:44:53,STABLE BEAMS,2510,4718.989,4581.468,0.9,PLTZERO
306777:6396,302:302,11/17/17 23:45:16,STABLE BEAMS,2510,4719.085,4580.830,0.9,PLTZERO
306777:6396,303:303,11/17/17 23:45:40,STABLE BEAMS,2510,4719.924,4581.892,0.9,PLTZERO
306777:6396,304:304,11/17/17 23:46:03,STABLE BEAMS,2510,4719.897,4581.786,0.9,PLTZERO
306777:6396,305:305,11/17/17 23:46:26,STABLE BEAMS,2510,4717.172,4578.764,0.9,PLTZERO
306777:6396,306:306,11/17/17 23:46:50,STABLE BEAMS,2510,4718.884,4581.284,0.9,PLTZERO
306777:6396,307:307,11/17/17 23:47:13,STABLE BEAMS,2510,4716.907,4579.004,0.9,PLTZERO
306777:6396,308:308,11/17/17 23:47:36,STABLE BEAMS,2510,4715.383,4571.108,0.9,PLTZERO
306777:6396,309:309,11/17/17 23:47:59,STABLE BEAMS,2510,4713.014,4569.442,0.9,PLTZERO
306777:6396,310:310,11/17/17 23:48:23,STABLE BEAMS,2510,4710.645,4501.200,0.9,PLTZERO
306777:6396,311:311,11/17/17 23:48:46,STABLE BEAMS,2510,4710.781,4565.298,0.9,PLTZERO
306777:6396,312:312,11/17/17 23:49:09,STABLE BEAMS,2510,4712.067,4566.153,0.9,PLTZERO
306777:6396,313:313,11/17/17 23:49:33,STABLE BEAMS,2510,4707.840,4562.341,0.9,PLTZERO
306777:6396,314:314,11/17/17 23:49:56,STABLE BEAMS,2510,4709.500,4564.525,0.9,PLTZERO
306777:6396,315:315,11/17/17 23:50:19,STABLE BEAMS,2510,4706.676,4562.858,0.9,PLTZERO
306777:6396,316:316,11/17/17 23:50:43,STABLE BEAMS,2510,4705.606,4562.086,0.9,PLTZERO
306777:6396,317:317,11/17/17 23:51:06,STABLE BEAMS,2510,4701.800,4558.872,0.9,PLTZERO
306777:6396,318:318,11/17/17 23:51:29,STABLE BEAMS,2510,4705.449,4564.878,0.9,PLTZERO
306777:6396,319:319,11/17/17 23:51:53,STABLE BEAMS,2510,4703.654,4566.141,0.9,PLTZERO
306777:6396,320:320,11/17/17 23:52:16,STABLE BEAMS,2510,4703.357,4566.757,0.9,PLTZERO
306777:6396,321:321,11/17/17 23:52:39,STABLE BEAMS,2510,4702.962,4566.004,0.9,PLTZERO
306777:6396,322:322,11/17/17 23:53:03,STABLE BEAMS,2510,4701.484,4564.551,0.9,PLTZERO
306777:6396,323:323,11/17/17 23:53:26,STABLE BEAMS,2510,4700.537,4563.484,0.9,PLTZERO
306777:6396,324:324,11/17/17 23:53:49,STABLE BEAMS,2510,4698.474,4562.058,0.9,PLTZERO
306777:6396,325:325,11/17/17 23:54:12,STABLE BEAMS,2510,4699.925,4563.698,0.9,PLTZERO
306777:6396,326:326,11/17/17 23:54:36,STABLE BEAMS,2510,4697.789,4561.525,0.9,PLTZERO
306777:6396,327:327,11/17/17 23:54:59,STABLE BEAMS,2510,4696.201,4560.120,0.9,PLTZERO
306777:6396,328:328,11/17/17 23:55:22,STABLE BEAMS,2510,4694.624,4551.951,0.9,PLTZERO
306777:6396,329:329,11/17/17 23:55:46,STABLE BEAMS,2510,4696.587,4559.706,0.9,PLTZERO
306777:6396,330:330,11/17/17 23:56:09,STABLE BEAMS,2510,4693.697,4556.865,0.9,PLTZERO
306777:6396,331:331,11/17/17 23:56:32,STABLE BEAMS,2510,4692.743,2724.772,0.9,PLTZERO
306777:6396,332:332,11/17/17 23:56:56,STABLE BEAMS,2510,4694.894,4558.709,0.9,PLTZERO
306777:6396,333:333,11/17/17 23:57:19,STABLE BEAMS,2510,4690.885,4554.621,0.9,PLTZERO
306777:6396,334:334,11/17/17 23:57:42,STABLE BEAMS,2510,4692.925,4556.651,0.9,PLTZERO
306777:6396,335:335,11/17/17 23:58:06,STABLE BEAMS,2510,4691.028,4554.075,0.9,PLTZERO
306777:6396,336:336,11/17/17 23:58:29,STABLE BEAMS,2510,4688.344,4551.715,0.9,PLTZERO
306777:6396,337:337,11/17/17 23:58:52,STABLE BEAMS,2510,4686.035,4549.229,0.9,PLTZERO
306777:6396,338:338,11/17/17 23:59:16,STABLE BEAMS,2510,4685.229,4549.470,0.9,PLTZERO
306777:6396,339:339,11/17/17 23:59:39,STABLE BEAMS,2510,4686.221,4549.801,0.9,PLTZERO
306777:6396,340:340,11/18/17 00:00:02,STABLE BEAMS,2510,4684.349,4548.524,0.9,PLTZERO
306777:6396,341:341,11/18/17 00:00:25,STABLE BEAMS,2510,4683.148,4547.159,0.9,PLTZERO
306777:6396,342:342,11/18/17 00:00:49,STABLE BEAMS,2510,4682.228,4545.656,0.9,PLTZERO
306777:6396,343:343,11/18/17 00:01:12,STABLE BEAMS,2510,4680.810,4545.396,0.9,PLTZERO
306777:6396,344:344,11/18/17 00:01:35,STABLE BEAMS,2510,4681.343,4545.799,0.9,PLTZERO
306777:6396,345:345,11/18/17 00:01:59,STABLE BEAMS,2510,4679.432,4543.552,0.9,PLTZERO
306777:6396,346:346,11/18/17 00:02:22,STABLE BEAMS,2510,4680.157,4537.969,0.9,PLTZERO
306777:6396,347:347,11/18/17 00:02:45,STABLE BEAMS,2510,4677.868,4542.198,0.9,PLTZERO
306777:6396,348:348,11/18/17 00:03:09,STABLE BEAMS,2510,4677.233,4541.390,0.9,PLTZERO
306777:6396,349:349,11/18/17 00:03:32,STABLE BEAMS,2510,4675.609,4539.731,0.9,PLTZERO
306777:6396,350:350,11/18/17 00:03:55,STABLE BEAMS,2510,4675.248,4536.847,0.9,PLTZERO
306777:6396,351:351,11/18/17 00:04:19,STABLE BEAMS,2510,4673.073,4529.119,0.9,PLTZERO
306777:6396,352:352,11/18/17 00:04:42,STABLE BEAMS,2510,4675.663,4536.978,0.9,PLTZERO
306777:6396,353:353,11/18/17 00:05:05,STABLE BEAMS,2510,4672.700,4533.569,0.9,PLTZERO
306777:6396,354:354,11/18/17 00:05:28,STABLE BEAMS,2510,4671.268,4528.979,0.9,PLTZERO
306777:6396,355:355,11/18/17 00:05:52,STABLE BEAMS,2510,4670.056,4528.211,0.9,PLTZERO
306777:6396,356:356,11/18/17 00:06:15,STABLE BEAMS,2510,4669.181,4527.913,0.9,PLTZERO
306777:6396,357:357,11/18/17 00:06:38,STABLE BEAMS,2510,4668.083,4526.383,0.9,PLTZERO
306777:6396,358:358,11/18/17 00:07:02,STABLE BEAMS,2510,4664.533,4522.090,0.9,PLTZERO
306777:6396,359:359,11/18/17 00:07:25,STABLE BEAMS,2510,4665.080,4522.907,0.9,PLTZERO
306777:6396,360:360,11/18/17 00:07:48,STABLE BEAMS,2510,4666.529,4524.893,0.9,PLTZERO
306777:6396,361:361,11/18/17 00:08:12,STABLE BEAMS,2510,4662.319,4520.783,0.9,PLTZERO
306777:6396,362:362,11/18/17 00:08:35,STABLE BEAMS,2510,4663.056,4521.745,0.9,PLTZERO
306777:6396,363:363,11/18/17 00:08:58,STABLE BEAMS,2510,4663.194,4521.735,0.9,PLTZERO
306777:6396,364:364,11/18/17 00:09:22,STABLE BEAMS,2510,4663.563,4522.651,0.9,PLTZERO
306777:6396,365:365,11/18/17 00:09:45,STABLE BEAMS,2510,4659.393,4519.691,0.9,PLTZERO
306777:6396,366:366,11/18/17 00:10:08,STABLE BEAMS,2510,4658.783,4517.629,0.9,PLTZERO
306777:6396,367:367,11/18/17 00:10:32,STABLE BEAMS,2510,4658.750,4518.044,0.9,PLTZERO
306777:6396,368:368,11/18/17 00:10:55,STABLE BEAMS,2510,4658.551,4517.377,0.9,PLTZERO
306777:6396,369:369,11/18/17 00:11:18,STABLE BEAMS,2510,4657.165,4516.482,0.9,PLTZERO
306777:6396,370:370,11/18/17 00:11:41,STABLE BEAMS,2510,4653.876,4514.312,0.9,PLTZERO
306777:6396,371:371,11/18/17 00:12:05,STABLE BEAMS,2510,4657.091,4516.549,0.9,PLTZERO
306777:6396,372:372,11/18/17 00:12:28,STABLE BEAMS,2510,4653.311,4513.552,0.9,PLTZERO
306777:6396,373:373,11/18/17 00:12:51,STABLE BEAMS,2510,4650.654,4507.266,0.9,PLTZERO
306777:6396,374:374,11/18/17 00:13:15,STABLE BEAMS,2510,4650.383,4515.451,0.9,PLTZERO
306777:6396,375:375,11/18/17 00:13:38,STABLE BEAMS,2510,4650.217,4515.090,0.9,PLTZERO
306777:6396,376:376,11/18/17 00:14:01,STABLE BEAMS,2510,4648.517,4514.415,0.9,PLTZERO
306777:6396,377:377,11/18/17 00:14:25,STABLE BEAMS,2510,4650.060,4516.255,0.9,PLTZERO
306777:6396,378:378,11/18/17 00:14:48,STABLE BEAMS,2510,4648.786,4514.048,0.9,PLTZERO
306777:6396,379:379,11/18/17 00:15:11,STABLE BEAMS,2510,4648.390,4514.432,0.9,PLTZERO
306777:6396,380:380,11/18/17 00:15:35,STABLE BEAMS,2510,4647.926,4512.486,0.9,PLTZERO
306777:6396,381:381,11/18/17 00:15:58,STABLE BEAMS,2510,4646.201,4512.222,0.9,PLTZERO
306777:6396,382:382,11/18/17 00:16:21,STABLE BEAMS,2510,4646.155,4510.152,0.9,PLTZERO
306777:6396,383:383,11/18/17 00:16:45,STABLE BEAMS,2510,4644.547,4503.725,0.9,PLTZERO
306777:6396,384:384,11/18/17 00:17:08,STABLE BEAMS,2510,4643.716,4496.887,0.9,PLTZERO
306777:6396,385:385,11/18/17 00:17:31,STABLE BEAMS,2510,4640.465,4500.455,0.9,PLTZERO
306777:6396,386:386,11/18/17 00:17:54,STABLE BEAMS,2510,4640.270,4499.920,0.9,PLTZERO
306777:6396,387:387,11/18/17 00:18:18,STABLE BEAMS,2510,4639.045,4498.255,0.9,PLTZERO
306777:6396,388:388,11/18/17 00:18:41,STABLE BEAMS,2510,4637.066,4432.099,0.9,PLTZERO
306777:6396,389:389,11/18/17 00:19:04,STABLE BEAMS,2510,4636.815,4496.648,0.9,PLTZERO
306777:6396,390:390,11/18/17 00:19:28,STABLE BEAMS,2510,4639.543,4500.090,0.9,PLTZERO
306777:6396,391:391,11/18/17 00:19:51,STABLE BEAMS,2510,4637.063,4496.077,0.9,PLTZERO
306777:6396,392:392,11/18/17 00:20:14,STABLE BEAMS,2510,4634.456,4494.477,0.9,PLTZERO
306777:6396,393:393,11/18/17 00:20:38,STABLE BEAMS,2510,4633.325,4492.966,0.9,PLTZERO
306777:6396,394:394,11/18/17 00:21:01,STABLE BEAMS,2510,4632.919,4497.606,0.9,PLTZERO
306777:6396,395:395,11/18/17 00:21:24,STABLE BEAMS,2510,4635.108,4495.840,0.9,PLTZERO
306777:6396,396:396,11/18/17 00:21:48,STABLE BEAMS,2510,4630.239,4491.078,0.9,PLTZERO
306777:6396,397:397,11/18/17 00:22:11,STABLE BEAMS,2510,4627.626,4424.006,0.9,PLTZERO
306777:6396,398:398,11/18/17 00:22:34,STABLE BEAMS,2510,4627.636,4488.003,0.9,PLTZERO
306777:6396,399:399,11/18/17 00:22:57,STABLE BEAMS,2510,4628.112,4487.376,0.9,PLTZERO
306777:6396,400:400,11/18/17 00:23:21,STABLE BEAMS,2510,4627.222,4487.168,0.9,PLTZERO
306777:6396,401:401,11/18/17 00:23:44,STABLE BEAMS,2510,4626.638,4487.752,0.9,PLTZERO
306777:6396,402:402,11/18/17 00:24:07,STABLE BEAMS,2510,4626.684,4486.943,0.9,PLTZERO
306777:6396,403:403,11/18/17 00:24:31,STABLE BEAMS,2510,4625.303,4485.320,0.9,PLTZERO
306777:6396,404:404,11/18/17 00:24:54,STABLE BEAMS,2510,4623.807,4485.327,0.9,PLTZERO
306777:6396,405:405,11/18/17 00:25:17,STABLE BEAMS,2510,4622.913,4476.716,0.9,PLTZERO
306777:6396,406:406,11/18/17 00:25:41,STABLE BEAMS,2510,4623.412,4483.904,0.9,PLTZERO
306777:6396,407:407,11/18/17 00:26:04,STABLE BEAMS,2510,4621.289,4482.958,0.9,PLTZERO
306777:6396,408:408,11/18/17 00:26:27,STABLE BEAMS,2510,4620.492,4481.005,0.9,PLTZERO
306777:6396,409:409,11/18/17 00:26:51,STABLE BEAMS,2510,4619.286,4479.701,0.9,PLTZERO
306777:6396,410:410,11/18/17 00:27:14,STABLE BEAMS,2510,4618.448,4479.309,0.9,PLTZERO
306777:6396,411:411,11/18/17 00:27:37,STABLE BEAMS,2510,4616.075,4476.362,0.9,PLTZERO
306777:6396,412:412,11/18/17 00:28:01,STABLE BEAMS,2510,4616.071,4477.271,0.9,PLTZERO
306777:6396,413:413,11/18/17 00:28:24,STABLE BEAMS,2510,4613.781,4475.641,0.9,PLTZERO
306777:6396,414:414,11/18/17 00:28:47,STABLE BEAMS,2510,4611.219,4473.737,0.9,PLTZERO
306777:6396,415:415,11/18/17 00:29:10,STABLE BEAMS,2510,4613.848,4411.082,0.9,PLTZERO
306777:6396,416:416,11/18/17 00:29:34,STABLE BEAMS,2510,4612.178,4479.698,0.9,PLTZERO
306777:6396,417:417,11/18/17 00:29:57,STABLE BEAMS,2510,4610.388,4478.063,0.9,PLTZERO
306777:6396,418:418,11/18/17 00:30:20,STABLE BEAMS,2510,4610.272,4408.563,0.9,PLTZERO
306777:6396,419:419,11/18/17 00:30:44,STABLE BEAMS,2510,4609.900,4477.430,0.9,PLTZERO
306777:6396,420:420,11/18/17 00:31:07,STABLE BEAMS,2510,4605.879,4473.694,0.9,PLTZERO
306777:6396,421:421,11/18/17 00:31:30,STABLE BEAMS,2510,4606.877,4474.774,0.9,PLTZERO
306777:6396,422:422,11/18/17 00:31:54,STABLE BEAMS,2510,4603.072,4407.072,0.9,PLTZERO
306777:6396,423:423,11/18/17 00:32:17,STABLE BEAMS,2510,4605.635,4473.945,0.9,PLTZERO
306777:6396,424:424,11/18/17 00:32:40,STABLE BEAMS,2510,4603.123,4467.913,0.9,PLTZERO
306777:6396,425:425,11/18/17 00:33:04,STABLE BEAMS,2510,4601.413,4462.604,0.9,PLTZERO
306777:6396,426:426,11/18/17 00:33:27,STABLE BEAMS,2510,4602.130,4464.649,0.9,PLTZERO
306777:6396,427:427,11/18/17 00:33:50,STABLE BEAMS,2510,4601.593,4464.336,0.9,PLTZERO
306777:6396,428:428,11/18/17 00:34:13,STABLE BEAMS,2510,4601.129,4464.147,0.9,PLTZERO
306777:6396,429:429,11/18/17 00:34:37,STABLE BEAMS,2510,4597.883,4460.982,0.9,PLTZERO
306777:6396,430:430,11/18/17 00:35:00,STABLE BEAMS,2510,4595.248,4457.833,0.9,PLTZERO
306777:6396,431:431,11/18/17 00:35:23,STABLE BEAMS,2510,4594.314,4456.602,0.9,PLTZERO
306777:6396,432:432,11/18/17 00:35:47,STABLE BEAMS,2510,4596.792,4459.821,0.9,PLTZERO
306777:6396,433:433,11/18/17 00:36:10,STABLE BEAMS,2510,4596.066,4459.676,0.9,PLTZERO
306777:6396,434:434,11/18/17 00:36:33,STABLE BEAMS,2510,4591.272,4454.658,0.9,PLTZERO
306777:6396,435:435,11/18/17 00:36:57,STABLE BEAMS,2510,4593.117,4460.395,0.9,PLTZERO
306777:6396,436:436,11/18/17 00:37:20,STABLE BEAMS,2510,4590.103,4458.790,0.9,PLTZERO
306777:6396,437:437,11/18/17 00:37:43,STABLE BEAMS,2510,4593.654,4462.548,0.9,PLTZERO
306777:6396,438:438,11/18/17 00:38:07,STABLE BEAMS,2510,4590.719,4459.324,0.9,PLTZERO
306777:6396,439:439,11/18/17 00:38:30,STABLE BEAMS,2510,4591.463,4459.861,0.9,PLTZERO
306777:6396,440:440,11/18/17 00:38:53,STABLE BEAMS,2510,4590.403,4459.284,0.9,PLTZERO
306777:6396,441:441,11/18/17 00:39:17,STABLE BEAMS,2510,4588.574,4457.253,0.9,PLTZERO
306777:6396,442:442,11/18/17 00:39:40,STABLE BEAMS,2510,4588.265,4456.490,0.9,PLTZERO
306777:6396,443:443,11/18/17 00:40:03,STABLE BEAMS,2510,4585.160,4454.025,0.9,PLTZERO
306777:6396,444:444,11/18/17 00:40:26,STABLE BEAMS,2510,4584.336,4453.460,0.9,PLTZERO
306777:6396,445:445,11/18/17 00:40:50,STABLE BEAMS,2510,4583.160,4451.321,0.9,PLTZERO
306777:6396,446:446,11/18/17 00:41:13,STABLE BEAMS,2510,4579.500,4447.285,0.9,PLTZERO
306777:6396,447:447,11/18/17 00:41:36,STABLE BEAMS,2510,4581.504,4450.422,0.9,PLTZERO
306777:6396,448:448,11/18/17 00:42:00,STABLE BEAMS,2510,4581.325,4449.675,0.9,PLTZERO
306777:6396,449:449,11/18/17 00:42:23,STABLE BEAMS,2510,4579.391,4448.675,0.9,PLTZERO
306777:6396,450:450,11/18/17 00:42:46,STABLE BEAMS,2510,4581.619,4451.147,0.9,PLTZERO
306777:6396,451:451,11/18/17 00:43:10,STABLE BEAMS,2510,4577.822,4447.038,0.9,PLTZERO
306777:6396,452:452,11/18/17 00:43:33,STABLE BEAMS,2510,4577.038,4445.639,0.9,PLTZERO
306777:6396,453:453,11/18/17 00:43:56,STABLE BEAMS,2510,4576.188,4446.033,0.9,PLTZERO
306777:6396,454:454,11/18/17 00:44:20,STABLE BEAMS,2510,4578.506,4448.157,0.9,PLTZERO
306777:6396,455:455,11/18/17 00:44:43,STABLE BEAMS,2510,4575.826,4445.307,0.9,PLTZERO
306777:6396,456:456,11/18/17 00:45:06,STABLE BEAMS,2510,4574.644,4444.055,0.9,PLTZERO
306777:6396,457:457,11/18/17 00:45:30,STABLE BEAMS,2510,4572.046,4441.552,0.9,PLTZERO
306777:6396,458:458,11/18/17 00:45:53,STABLE BEAMS,2510,4574.145,4444.175,0.9,PLTZERO
306777:6396,459:459,11/18/17 00:46:16,STABLE BEAMS,2510,4567.027,4436.729,0.9,PLTZERO
306777:6396,460:460,11/18/17 00:46:39,STABLE BEAMS,2510,4568.664,4438.623,0.9,PLTZERO
306777:6396,461:461,11/18/17 00:47:03,STABLE BEAMS,2510,4569.512,4439.104,0.9,PLTZERO
306777:6396,462:462,11/18/17 00:47:26,STABLE BEAMS,2510,4566.880,4436.918,0.9,PLTZERO
306777:6396,463:463,11/18/17 00:47:49,STABLE BEAMS,2510,4568.781,4438.561,0.9,PLTZERO
306777:6396,464:464,11/18/17 00:48:13,STABLE BEAMS,2510,4566.549,4436.462,0.9,PLTZERO
306777:6396,465:465,11/18/17 00:48:36,STABLE BEAMS,2510,4563.983,4369.720,0.9,PLTZERO
306777:6396,466:466,11/18/17 00:48:59,STABLE BEAMS,2510,4566.011,4435.887,0.9,PLTZERO
306777:6396,467:467,11/18/17 00:49:23,STABLE BEAMS,2510,4564.286,4427.808,0.9,PLTZERO
306777:6396,468:468,11/18/17 00:49:46,STABLE BEAMS,2510,4564.021,4429.172,0.9,PLTZERO
306777:6396,469:469,11/18/17 00:50:09,STABLE BEAMS,2510,4559.035,4427.702,0.9,PLTZERO
306777:6396,470:470,11/18/17 00:50:33,STABLE BEAMS,2510,4562.350,4426.914,0.9,PLTZERO
306777:6396,471:471,11/18/17 00:50:56,STABLE BEAMS,2510,4558.264,4394.312,0.9,PLTZERO
306777:6396,472:472,11/18/17 00:51:19,STABLE BEAMS,2510,4559.385,4389.139,0.9,PLTZERO
306777:6396,473:473,11/18/17 00:51:42,STABLE BEAMS,2510,4558.124,4423.182,0.9,PLTZERO
306777:6396,474:474,11/18/17 00:52:06,STABLE BEAMS,2510,4560.054,4424.635,0.9,PLTZERO
306777:6396,475:475,11/18/17 00:52:29,STABLE BEAMS,2510,4558.256,4422.095,0.9,PLTZERO
306777:6396,476:476,11/18/17 00:52:52,STABLE BEAMS,2510,4554.930,4419.241,0.9,PLTZERO
306777:6396,477:477,11/18/17 00:53:16,STABLE BEAMS,2510,4556.154,4419.537,0.9,PLTZERO
306777:6396,478:478,11/18/17 00:53:39,STABLE BEAMS,2510,4551.952,4417.038,0.9,PLTZERO
306777:6396,479:479,11/18/17 00:54:02,STABLE BEAMS,2510,4551.726,4416.110,0.9,PLTZERO
306777:6396,480:480,11/18/17 00:54:26,STABLE BEAMS,2510,4552.980,4418.426,0.9,PLTZERO
306777:6396,481:481,11/18/17 00:54:49,STABLE BEAMS,2510,4552.119,4417.525,0.9,PLTZERO
306777:6396,482:482,11/18/17 00:55:12,STABLE BEAMS,2510,4550.083,4415.771,0.9,PLTZERO
306777:6396,483:483,11/18/17 00:55:36,STABLE BEAMS,2510,4551.888,4417.079,0.9,PLTZERO
306777:6396,484:484,11/18/17 00:55:59,STABLE BEAMS,2510,4547.879,4413.914,0.9,PLTZERO
306777:6396,485:485,11/18/17 00:56:22,STABLE BEAMS,2510,4548.867,4414.797,0.9,PLTZERO
306777:6396,486:486,11/18/17 00:56:46,STABLE BEAMS,2510,4547.370,4412.768,0.9,PLTZERO
306777:6396,487:487,11/18/17 00:57:09,STABLE BEAMS,2510,4545.809,4409.471,0.9,PLTZERO
306777:6396,488:488,11/18/17 00:57:32,STABLE BEAMS,2510,4546.611,4412.881,0.9,PLTZERO
306777:6396,489:489,11/18/17 00:57:55,STABLE BEAMS,2510,4546.853,4414.962,0.9,PLTZERO
306777:6396,490:490,11/18/17 00:58:19,STABLE BEAMS,2510,4545.630,4416.923,0.9,PLTZERO
306777:6396,491:491,11/18/17 00:58:42,STABLE BEAMS,2510,4542.410,4413.686,0.9,PLTZERO
306777:6396,492:492,11/18/17 00:59:05,STABLE BEAMS,2510,4545.412,4416.665,0.9,PLTZERO
306777:6396,493:493,11/18/17 00:59:29,STABLE BEAMS,2510,4541.169,4275.096,0.9,PLTZERO
306777:6396,494:494,11/18/17 00:59:52,STABLE BEAMS,2510,4539.190,4410.365,0.9,PLTZERO
306777:6396,495:495,11/18/17 01:00:15,STABLE BEAMS,2510,4538.486,4409.422,0.9,PLTZERO
306777:6396,496:496,11/18/17 01:00:39,STABLE BEAMS,2510,4539.760,4411.476,0.9,PLTZERO
